Filename,Filepath,Flower,Fold_1,Fold_2,Fold_3,Fold_4,Fold_5,Fold_6,Fold_7,Fold_8,Fold_9,Fold_10
3452.jpg,Flavia_dataset\Canadian poplar\3452.jpg,Canadian poplar,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Test
3453.jpg,Flavia_dataset\Canadian poplar\3453.jpg,Canadian poplar,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Test
3454.jpg,Flavia_dataset\Canadian poplar\3454.jpg,Canadian poplar,Train,Valid,Train,Train,Train,Train,Train,Train,Test,Train
3455.jpg,Flavia_dataset\Canadian poplar\3455.jpg,Canadian poplar,Valid,Test,Train,Train,Train,Train,Train,Train,Train,Train
3456.jpg,Flavia_dataset\Canadian poplar\3456.jpg,Canadian poplar,Train,Train,Train,Train,Test,Train,Valid,Train,Train,Train
3457.jpg,Flavia_dataset\Canadian poplar\3457.jpg,Canadian poplar,Test,Train,Train,Train,Valid,Train,Train,Train,Train,Train
3458.jpg,Flavia_dataset\Canadian poplar\3458.jpg,Canadian poplar,Train,Train,Test,Train,Train,Train,Train,Train,Train,Valid
3459.jpg,Flavia_dataset\Canadian poplar\3459.jpg,Canadian poplar,Train,Train,Train,Valid,Train,Test,Train,Train,Train,Train
3460.jpg,Flavia_dataset\Canadian poplar\3460.jpg,Canadian poplar,Train,Train,Valid,Test,Train,Train,Train,Train,Train,Train
3461.jpg,Flavia_dataset\Canadian poplar\3461.jpg,Canadian poplar,Train,Train,Train,Train,Train,Train,Test,Valid,Train,Train
3462.jpg,Flavia_dataset\Canadian poplar\3462.jpg,Canadian poplar,Train,Train,Train,Train,Train,Valid,Train,Test,Train,Train
3463.jpg,Flavia_dataset\Canadian poplar\3463.jpg,Canadian poplar,Train,Train,Train,Valid,Train,Train,Train,Test,Train,Train
3464.jpg,Flavia_dataset\Canadian poplar\3464.jpg,Canadian poplar,Test,Valid,Train,Train,Train,Train,Train,Train,Train,Train
3465.jpg,Flavia_dataset\Canadian poplar\3465.jpg,Canadian poplar,Train,Train,Test,Train,Train,Train,Valid,Train,Train,Train
3466.jpg,Flavia_dataset\Canadian poplar\3466.jpg,Canadian poplar,Train,Train,Train,Train,Test,Train,Train,Train,Valid,Train
3467.jpg,Flavia_dataset\Canadian poplar\3467.jpg,Canadian poplar,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Test
3468.jpg,Flavia_dataset\Canadian poplar\3468.jpg,Canadian poplar,Train,Test,Train,Train,Valid,Train,Train,Train,Train,Train
3469.jpg,Flavia_dataset\Canadian poplar\3469.jpg,Canadian poplar,Valid,Train,Train,Train,Train,Test,Train,Train,Train,Train
3470.jpg,Flavia_dataset\Canadian poplar\3470.jpg,Canadian poplar,Train,Train,Train,Train,Train,Valid,Test,Train,Train,Train
3471.jpg,Flavia_dataset\Canadian poplar\3471.jpg,Canadian poplar,Train,Train,Valid,Test,Train,Train,Train,Train,Train,Train
3472.jpg,Flavia_dataset\Canadian poplar\3472.jpg,Canadian poplar,Train,Train,Train,Train,Train,Train,Train,Train,Test,Valid
3473.jpg,Flavia_dataset\Canadian poplar\3473.jpg,Canadian poplar,Train,Valid,Train,Train,Train,Train,Train,Test,Train,Train
3474.jpg,Flavia_dataset\Canadian poplar\3474.jpg,Canadian poplar,Valid,Train,Train,Test,Train,Train,Train,Train,Train,Train
3475.jpg,Flavia_dataset\Canadian poplar\3475.jpg,Canadian poplar,Train,Test,Train,Train,Train,Train,Train,Valid,Train,Train
3476.jpg,Flavia_dataset\Canadian poplar\3476.jpg,Canadian poplar,Train,Train,Valid,Train,Train,Train,Train,Train,Test,Train
3477.jpg,Flavia_dataset\Canadian poplar\3477.jpg,Canadian poplar,Train,Train,Train,Train,Test,Train,Valid,Train,Train,Train
3478.jpg,Flavia_dataset\Canadian poplar\3478.jpg,Canadian poplar,Train,Train,Test,Train,Train,Train,Train,Train,Valid,Train
3479.jpg,Flavia_dataset\Canadian poplar\3479.jpg,Canadian poplar,Test,Train,Train,Train,Train,Valid,Train,Train,Train,Train
3480.jpg,Flavia_dataset\Canadian poplar\3480.jpg,Canadian poplar,Train,Train,Train,Train,Train,Test,Train,Train,Train,Valid
3481.jpg,Flavia_dataset\Canadian poplar\3481.jpg,Canadian poplar,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Test
3482.jpg,Flavia_dataset\Canadian poplar\3482.jpg,Canadian poplar,Train,Train,Train,Train,Valid,Train,Test,Train,Train,Train
3483.jpg,Flavia_dataset\Canadian poplar\3483.jpg,Canadian poplar,Train,Train,Train,Valid,Test,Train,Train,Train,Train,Train
3484.jpg,Flavia_dataset\Canadian poplar\3484.jpg,Canadian poplar,Train,Train,Train,Train,Train,Test,Train,Train,Train,Valid
3485.jpg,Flavia_dataset\Canadian poplar\3485.jpg,Canadian poplar,Train,Train,Train,Train,Train,Valid,Test,Train,Train,Train
3486.jpg,Flavia_dataset\Canadian poplar\3486.jpg,Canadian poplar,Train,Valid,Test,Train,Train,Train,Train,Train,Train,Train
3487.jpg,Flavia_dataset\Canadian poplar\3487.jpg,Canadian poplar,Test,Train,Valid,Train,Train,Train,Train,Train,Train,Train
3488.jpg,Flavia_dataset\Canadian poplar\3488.jpg,Canadian poplar,Valid,Train,Train,Test,Train,Train,Train,Train,Train,Train
3489.jpg,Flavia_dataset\Canadian poplar\3489.jpg,Canadian poplar,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Test
3490.jpg,Flavia_dataset\Canadian poplar\3490.jpg,Canadian poplar,Train,Train,Train,Train,Train,Train,Valid,Test,Train,Train
3491.jpg,Flavia_dataset\Canadian poplar\3491.jpg,Canadian poplar,Train,Test,Train,Train,Valid,Train,Train,Train,Train,Train
3492.jpg,Flavia_dataset\Canadian poplar\3492.jpg,Canadian poplar,Train,Train,Train,Train,Train,Train,Train,Valid,Test,Train
3493.jpg,Flavia_dataset\Canadian poplar\3493.jpg,Canadian poplar,Train,Train,Train,Test,Valid,Train,Train,Train,Train,Train
3494.jpg,Flavia_dataset\Canadian poplar\3494.jpg,Canadian poplar,Train,Train,Train,Train,Train,Train,Train,Valid,Test,Train
3495.jpg,Flavia_dataset\Canadian poplar\3495.jpg,Canadian poplar,Train,Train,Train,Train,Train,Test,Train,Train,Valid,Train
3496.jpg,Flavia_dataset\Canadian poplar\3496.jpg,Canadian poplar,Train,Test,Train,Train,Train,Valid,Train,Train,Train,Train
3497.jpg,Flavia_dataset\Canadian poplar\3497.jpg,Canadian poplar,Test,Train,Train,Train,Train,Train,Valid,Train,Train,Train
3498.jpg,Flavia_dataset\Canadian poplar\3498.jpg,Canadian poplar,Valid,Train,Train,Train,Test,Train,Train,Train,Train,Train
3499.jpg,Flavia_dataset\Canadian poplar\3499.jpg,Canadian poplar,Train,Train,Test,Train,Train,Train,Train,Train,Train,Valid
3500.jpg,Flavia_dataset\Canadian poplar\3500.jpg,Canadian poplar,Train,Valid,Train,Train,Train,Train,Test,Train,Train,Train
3501.jpg,Flavia_dataset\Canadian poplar\3501.jpg,Canadian poplar,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Test
3502.jpg,Flavia_dataset\Canadian poplar\3502.jpg,Canadian poplar,Train,Train,Train,Valid,Train,Train,Train,Test,Train,Train
3503.jpg,Flavia_dataset\Canadian poplar\3503.jpg,Canadian poplar,Train,Train,Valid,Test,Train,Train,Train,Train,Train,Train
3504.jpg,Flavia_dataset\Canadian poplar\3504.jpg,Canadian poplar,Train,Train,Train,Train,Train,Train,Train,Train,Test,Valid
3505.jpg,Flavia_dataset\Canadian poplar\3505.jpg,Canadian poplar,Train,Train,Test,Train,Train,Train,Valid,Train,Train,Train
3506.jpg,Flavia_dataset\Canadian poplar\3506.jpg,Canadian poplar,Train,Train,Train,Train,Valid,Train,Train,Test,Train,Train
3507.jpg,Flavia_dataset\Canadian poplar\3507.jpg,Canadian poplar,Test,Train,Train,Valid,Train,Train,Train,Train,Train,Train
3508.jpg,Flavia_dataset\Canadian poplar\3508.jpg,Canadian poplar,Train,Train,Train,Train,Test,Train,Train,Train,Valid,Train
3509.jpg,Flavia_dataset\Canadian poplar\3509.jpg,Canadian poplar,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Test
3510.jpg,Flavia_dataset\Canadian poplar\3510.jpg,Canadian poplar,Valid,Train,Train,Train,Train,Train,Test,Train,Train,Train
3511.jpg,Flavia_dataset\Chinese tulip tree\3511.jpg,Chinese tulip tree,Train,Train,Train,Train,Train,Test,Train,Valid,Train,Train
3512.jpg,Flavia_dataset\Chinese tulip tree\3512.jpg,Chinese tulip tree,Train,Test,Train,Train,Train,Valid,Train,Train,Train,Train
3513.jpg,Flavia_dataset\Chinese tulip tree\3513.jpg,Chinese tulip tree,Train,Train,Test,Train,Train,Train,Valid,Train,Train,Train
3514.jpg,Flavia_dataset\Chinese tulip tree\3514.jpg,Chinese tulip tree,Train,Valid,Train,Train,Train,Train,Train,Train,Test,Train
3515.jpg,Flavia_dataset\Chinese tulip tree\3515.jpg,Chinese tulip tree,Train,Test,Valid,Train,Train,Train,Train,Train,Train,Train
3516.jpg,Flavia_dataset\Chinese tulip tree\3516.jpg,Chinese tulip tree,Train,Train,Train,Train,Train,Test,Train,Train,Valid,Train
3517.jpg,Flavia_dataset\Chinese tulip tree\3517.jpg,Chinese tulip tree,Train,Train,Train,Train,Test,Train,Train,Train,Train,Valid
3518.jpg,Flavia_dataset\Chinese tulip tree\3518.jpg,Chinese tulip tree,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Test
3519.jpg,Flavia_dataset\Chinese tulip tree\3519.jpg,Chinese tulip tree,Train,Train,Train,Test,Train,Train,Train,Valid,Train,Train
3520.jpg,Flavia_dataset\Chinese tulip tree\3520.jpg,Chinese tulip tree,Test,Train,Train,Train,Valid,Train,Train,Train,Train,Train
3521.jpg,Flavia_dataset\Chinese tulip tree\3521.jpg,Chinese tulip tree,Train,Train,Train,Valid,Train,Train,Train,Test,Train,Train
3522.jpg,Flavia_dataset\Chinese tulip tree\3522.jpg,Chinese tulip tree,Train,Train,Train,Train,Train,Valid,Test,Train,Train,Train
3523.jpg,Flavia_dataset\Chinese tulip tree\3523.jpg,Chinese tulip tree,Train,Train,Train,Test,Train,Train,Train,Valid,Train,Train
3524.jpg,Flavia_dataset\Chinese tulip tree\3524.jpg,Chinese tulip tree,Test,Train,Valid,Train,Train,Train,Train,Train,Train,Train
3525.jpg,Flavia_dataset\Chinese tulip tree\3525.jpg,Chinese tulip tree,Train,Train,Train,Train,Train,Train,Test,Train,Train,Valid
3526.jpg,Flavia_dataset\Chinese tulip tree\3526.jpg,Chinese tulip tree,Train,Train,Train,Train,Valid,Test,Train,Train,Train,Train
3527.jpg,Flavia_dataset\Chinese tulip tree\3527.jpg,Chinese tulip tree,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Test
3528.jpg,Flavia_dataset\Chinese tulip tree\3528.jpg,Chinese tulip tree,Train,Test,Train,Train,Train,Valid,Train,Train,Train,Train
3529.jpg,Flavia_dataset\Chinese tulip tree\3529.jpg,Chinese tulip tree,Train,Train,Train,Valid,Train,Train,Train,Train,Test,Train
3530.jpg,Flavia_dataset\Chinese tulip tree\3530.jpg,Chinese tulip tree,Train,Train,Train,Train,Train,Train,Train,Test,Valid,Train
3531.jpg,Flavia_dataset\Chinese tulip tree\3531.jpg,Chinese tulip tree,Valid,Train,Test,Train,Train,Train,Train,Train,Train,Train
3532.jpg,Flavia_dataset\Chinese tulip tree\3532.jpg,Chinese tulip tree,Train,Train,Train,Train,Test,Train,Valid,Train,Train,Train
3533.jpg,Flavia_dataset\Chinese tulip tree\3533.jpg,Chinese tulip tree,Valid,Train,Train,Train,Train,Train,Train,Test,Train,Train
3534.jpg,Flavia_dataset\Chinese tulip tree\3534.jpg,Chinese tulip tree,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Test
3535.jpg,Flavia_dataset\Chinese tulip tree\3535.jpg,Chinese tulip tree,Train,Valid,Test,Train,Train,Train,Train,Train,Train,Train
3536.jpg,Flavia_dataset\Chinese tulip tree\3536.jpg,Chinese tulip tree,Train,Train,Train,Valid,Train,Train,Test,Train,Train,Train
3537.jpg,Flavia_dataset\Chinese tulip tree\3537.jpg,Chinese tulip tree,Train,Test,Train,Train,Train,Train,Train,Train,Valid,Train
3538.jpg,Flavia_dataset\Chinese tulip tree\3538.jpg,Chinese tulip tree,Train,Train,Train,Train,Train,Train,Train,Train,Test,Valid
3539.jpg,Flavia_dataset\Chinese tulip tree\3539.jpg,Chinese tulip tree,Train,Train,Train,Test,Train,Train,Train,Valid,Train,Train
3540.jpg,Flavia_dataset\Chinese tulip tree\3540.jpg,Chinese tulip tree,Train,Train,Valid,Train,Train,Test,Train,Train,Train,Train
3541.jpg,Flavia_dataset\Chinese tulip tree\3541.jpg,Chinese tulip tree,Train,Train,Train,Train,Test,Valid,Train,Train,Train,Train
3542.jpg,Flavia_dataset\Chinese tulip tree\3542.jpg,Chinese tulip tree,Test,Train,Train,Train,Valid,Train,Train,Train,Train,Train
3543.jpg,Flavia_dataset\Chinese tulip tree\3543.jpg,Chinese tulip tree,Train,Train,Test,Train,Train,Valid,Train,Train,Train,Train
3544.jpg,Flavia_dataset\Chinese tulip tree\3544.jpg,Chinese tulip tree,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Test
3545.jpg,Flavia_dataset\Chinese tulip tree\3545.jpg,Chinese tulip tree,Train,Train,Train,Train,Valid,Train,Train,Train,Test,Train
3546.jpg,Flavia_dataset\Chinese tulip tree\3546.jpg,Chinese tulip tree,Train,Valid,Train,Train,Train,Train,Train,Test,Train,Train
3547.jpg,Flavia_dataset\Chinese tulip tree\3547.jpg,Chinese tulip tree,Train,Train,Train,Test,Train,Train,Train,Train,Valid,Train
3548.jpg,Flavia_dataset\Chinese tulip tree\3548.jpg,Chinese tulip tree,Train,Train,Train,Train,Train,Test,Train,Train,Train,Valid
3549.jpg,Flavia_dataset\Chinese tulip tree\3549.jpg,Chinese tulip tree,Train,Train,Train,Train,Train,Train,Test,Valid,Train,Train
3550.jpg,Flavia_dataset\Chinese tulip tree\3550.jpg,Chinese tulip tree,Valid,Test,Train,Train,Train,Train,Train,Train,Train,Train
3551.jpg,Flavia_dataset\Chinese tulip tree\3551.jpg,Chinese tulip tree,Test,Train,Train,Train,Train,Train,Valid,Train,Train,Train
3552.jpg,Flavia_dataset\Chinese tulip tree\3552.jpg,Chinese tulip tree,Train,Train,Valid,Train,Test,Train,Train,Train,Train,Train
3553.jpg,Flavia_dataset\Chinese tulip tree\3553.jpg,Chinese tulip tree,Train,Train,Train,Train,Train,Train,Valid,Train,Test,Train
3554.jpg,Flavia_dataset\Chinese tulip tree\3554.jpg,Chinese tulip tree,Train,Test,Valid,Train,Train,Train,Train,Train,Train,Train
3555.jpg,Flavia_dataset\Chinese tulip tree\3555.jpg,Chinese tulip tree,Train,Train,Train,Valid,Train,Train,Train,Test,Train,Train
3556.jpg,Flavia_dataset\Chinese tulip tree\3556.jpg,Chinese tulip tree,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Test
3557.jpg,Flavia_dataset\Chinese tulip tree\3557.jpg,Chinese tulip tree,Train,Train,Train,Train,Valid,Test,Train,Train,Train,Train
3558.jpg,Flavia_dataset\Chinese tulip tree\3558.jpg,Chinese tulip tree,Train,Train,Train,Train,Test,Train,Train,Valid,Train,Train
3559.jpg,Flavia_dataset\Chinese tulip tree\3559.jpg,Chinese tulip tree,Valid,Train,Train,Train,Train,Train,Test,Train,Train,Train
3560.jpg,Flavia_dataset\Chinese tulip tree\3560.jpg,Chinese tulip tree,Train,Valid,Train,Test,Train,Train,Train,Train,Train,Train
3561.jpg,Flavia_dataset\Chinese tulip tree\3561.jpg,Chinese tulip tree,Test,Train,Train,Train,Train,Valid,Train,Train,Train,Train
3562.jpg,Flavia_dataset\Chinese tulip tree\3562.jpg,Chinese tulip tree,Train,Train,Test,Train,Train,Train,Train,Train,Train,Valid
3563.jpg,Flavia_dataset\Chinese tulip tree\3563.jpg,Chinese tulip tree,Train,Train,Train,Train,Test,Train,Train,Valid,Train,Train
3566.jpg,Flavia_dataset\tangerine\3566.jpg,tangerine,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Test
3567.jpg,Flavia_dataset\tangerine\3567.jpg,tangerine,Train,Train,Test,Train,Train,Valid,Train,Train,Train,Train
3568.jpg,Flavia_dataset\tangerine\3568.jpg,tangerine,Train,Train,Train,Test,Train,Train,Train,Train,Train,Valid
3569.jpg,Flavia_dataset\tangerine\3569.jpg,tangerine,Test,Train,Valid,Train,Train,Train,Train,Train,Train,Train
3570.jpg,Flavia_dataset\tangerine\3570.jpg,tangerine,Valid,Train,Train,Train,Train,Train,Train,Train,Test,Train
3571.jpg,Flavia_dataset\tangerine\3571.jpg,tangerine,Train,Train,Train,Train,Train,Train,Test,Train,Valid,Train
3572.jpg,Flavia_dataset\tangerine\3572.jpg,tangerine,Train,Valid,Train,Train,Train,Test,Train,Train,Train,Train
3573.jpg,Flavia_dataset\tangerine\3573.jpg,tangerine,Train,Train,Train,Valid,Train,Train,Train,Test,Train,Train
3574.jpg,Flavia_dataset\tangerine\3574.jpg,tangerine,Train,Test,Train,Train,Train,Train,Valid,Train,Train,Train
3575.jpg,Flavia_dataset\tangerine\3575.jpg,tangerine,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Test
3576.jpg,Flavia_dataset\tangerine\3576.jpg,tangerine,Train,Train,Train,Train,Train,Test,Train,Train,Train,Valid
3577.jpg,Flavia_dataset\tangerine\3577.jpg,tangerine,Train,Train,Train,Test,Train,Valid,Train,Train,Train,Train
3578.jpg,Flavia_dataset\tangerine\3578.jpg,tangerine,Train,Train,Train,Valid,Train,Train,Train,Train,Test,Train
3579.jpg,Flavia_dataset\tangerine\3579.jpg,tangerine,Train,Valid,Train,Train,Train,Train,Train,Test,Train,Train
3580.jpg,Flavia_dataset\tangerine\3580.jpg,tangerine,Test,Train,Train,Train,Train,Train,Valid,Train,Train,Train
3581.jpg,Flavia_dataset\tangerine\3581.jpg,tangerine,Train,Train,Train,Train,Valid,Train,Test,Train,Train,Train
3582.jpg,Flavia_dataset\tangerine\3582.jpg,tangerine,Valid,Train,Test,Train,Train,Train,Train,Train,Train,Train
3583.jpg,Flavia_dataset\tangerine\3583.jpg,tangerine,Train,Test,Train,Train,Train,Train,Train,Valid,Train,Train
3584.jpg,Flavia_dataset\tangerine\3584.jpg,tangerine,Train,Train,Train,Train,Test,Train,Train,Train,Valid,Train
3585.jpg,Flavia_dataset\tangerine\3585.jpg,tangerine,Train,Train,Train,Valid,Train,Train,Train,Train,Test,Train
3586.jpg,Flavia_dataset\tangerine\3586.jpg,tangerine,Train,Train,Test,Train,Train,Train,Valid,Train,Train,Train
3587.jpg,Flavia_dataset\tangerine\3587.jpg,tangerine,Train,Train,Train,Test,Train,Train,Train,Valid,Train,Train
3588.jpg,Flavia_dataset\tangerine\3588.jpg,tangerine,Test,Train,Train,Train,Train,Train,Train,Train,Train,Valid
3589.jpg,Flavia_dataset\tangerine\3589.jpg,tangerine,Train,Train,Train,Train,Valid,Test,Train,Train,Train,Train
3590.jpg,Flavia_dataset\tangerine\3590.jpg,tangerine,Train,Train,Valid,Train,Train,Train,Train,Test,Train,Train
3591.jpg,Flavia_dataset\tangerine\3591.jpg,tangerine,Train,Test,Train,Train,Train,Valid,Train,Train,Train,Train
3592.jpg,Flavia_dataset\tangerine\3592.jpg,tangerine,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Test
3593.jpg,Flavia_dataset\tangerine\3593.jpg,tangerine,Valid,Train,Train,Train,Train,Train,Test,Train,Train,Train
3594.jpg,Flavia_dataset\tangerine\3594.jpg,tangerine,Train,Train,Train,Train,Test,Train,Train,Train,Valid,Train
3595.jpg,Flavia_dataset\tangerine\3595.jpg,tangerine,Train,Test,Train,Valid,Train,Train,Train,Train,Train,Train
3596.jpg,Flavia_dataset\tangerine\3596.jpg,tangerine,Train,Train,Train,Train,Train,Train,Test,Train,Valid,Train
3597.jpg,Flavia_dataset\tangerine\3597.jpg,tangerine,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Test
3598.jpg,Flavia_dataset\tangerine\3598.jpg,tangerine,Train,Train,Valid,Test,Train,Train,Train,Train,Train,Train
3599.jpg,Flavia_dataset\tangerine\3599.jpg,tangerine,Train,Train,Test,Train,Train,Train,Valid,Train,Train,Train
3600.jpg,Flavia_dataset\tangerine\3600.jpg,tangerine,Valid,Train,Train,Train,Train,Train,Train,Train,Test,Train
3601.jpg,Flavia_dataset\tangerine\3601.jpg,tangerine,Test,Train,Train,Train,Train,Train,Train,Train,Train,Valid
3602.jpg,Flavia_dataset\tangerine\3602.jpg,tangerine,Train,Valid,Train,Train,Test,Train,Train,Train,Train,Train
3603.jpg,Flavia_dataset\tangerine\3603.jpg,tangerine,Train,Train,Train,Train,Train,Test,Train,Valid,Train,Train
3604.jpg,Flavia_dataset\tangerine\3604.jpg,tangerine,Train,Train,Train,Train,Valid,Train,Train,Test,Train,Train
3605.jpg,Flavia_dataset\tangerine\3605.jpg,tangerine,Test,Train,Train,Train,Train,Train,Train,Train,Train,Valid
3606.jpg,Flavia_dataset\tangerine\3606.jpg,tangerine,Train,Train,Train,Train,Train,Valid,Train,Test,Train,Train
3607.jpg,Flavia_dataset\tangerine\3607.jpg,tangerine,Train,Train,Train,Train,Train,Train,Train,Valid,Test,Train
3608.jpg,Flavia_dataset\tangerine\3608.jpg,tangerine,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Test
3609.jpg,Flavia_dataset\tangerine\3609.jpg,tangerine,Valid,Train,Test,Train,Train,Train,Train,Train,Train,Train
3610.jpg,Flavia_dataset\tangerine\3610.jpg,tangerine,Train,Train,Train,Train,Valid,Test,Train,Train,Train,Train
3611.jpg,Flavia_dataset\tangerine\3611.jpg,tangerine,Train,Train,Train,Valid,Train,Train,Test,Train,Train,Train
3612.jpg,Flavia_dataset\tangerine\3612.jpg,tangerine,Train,Test,Train,Train,Train,Train,Train,Train,Valid,Train
3613.jpg,Flavia_dataset\tangerine\3613.jpg,tangerine,Train,Valid,Train,Train,Test,Train,Train,Train,Train,Train
3614.jpg,Flavia_dataset\tangerine\3614.jpg,tangerine,Train,Train,Valid,Test,Train,Train,Train,Train,Train,Train
3615.jpg,Flavia_dataset\tangerine\3615.jpg,tangerine,Train,Train,Train,Valid,Test,Train,Train,Train,Train,Train
